state(speed_set_point=1.5, current_speed=0.83, steering_angle_set_point=0.0, current_steering_angle=-0.2416996805805973, steer_adc_set_point=2.58296, steer_adc_avg=2.579745394248278, steer_dac_value=0.05, speed_dac_value=1.4049999999999998)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-10.08222555350743, steer_adc_set_point=2.44996, steer_adc_avg=2.448866400138351, steer_dac_value=0.05, speed_dac_value=1.2386999999999928)
state(speed_set_point=1.5, current_speed=1.65, steering_angle_set_point=-10, current_steering_angle=-9.931845024408307, steer_adc_set_point=2.44996, steer_adc_avg=2.4508664611753694, steer_dac_value=0.05, speed_dac_value=1.0880999999999927)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-10.232606082606653, steer_adc_set_point=2.44996, steer_adc_avg=2.4468663391013314, steer_dac_value=0.05, speed_dac_value=1.2376999999999923)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-10.498904936219732, steer_adc_set_point=2.44996, steer_adc_avg=2.4433245643482775, steer_dac_value=0.1110501591641941, speed_dac_value=1.2489999999999921)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=-10, current_steering_angle=-10.229473154917047, steer_adc_set_point=2.44996, steer_adc_avg=2.446908007039603, steer_dac_value=0.05, speed_dac_value=1.3127999999999918)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=-10, current_steering_angle=-9.95064259054571, steer_adc_set_point=2.44996, steer_adc_avg=2.450616453545742, steer_dac_value=0.05, speed_dac_value=1.2771999999999912)
state(speed_set_point=1.5, current_speed=1.32, steering_angle_set_point=-10, current_steering_angle=-10.232606082606619, steer_adc_set_point=2.44996, steer_adc_avg=2.446866339101332, steer_dac_value=0.05, speed_dac_value=1.4291999999999911)
state(speed_set_point=1.5, current_speed=1.4, steering_angle_set_point=-10, current_steering_angle=-10.069693842749206, steer_adc_set_point=2.44996, steer_adc_avg=2.4490330718914355, steer_dac_value=0.05, speed_dac_value=1.3623999999999907)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=-10, current_steering_angle=-10.179346311883984, steer_adc_set_point=2.44996, steer_adc_avg=2.447574694051943, steer_dac_value=0.05, speed_dac_value=1.31889999999999)
state(speed_set_point=1.5, current_speed=1.28, steering_angle_set_point=-10, current_steering_angle=-10.267068287191886, steer_adc_set_point=2.44996, steer_adc_avg=2.446407991780348, steer_dac_value=0.06547157477543726, speed_dac_value=1.5057999999999896)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.097890191955294, steer_adc_set_point=2.44996, steer_adc_avg=2.4486580604469945, steer_dac_value=0.05, speed_dac_value=1.2795999999999896)
state(speed_set_point=1.5, current_speed=1.3, steering_angle_set_point=-10, current_steering_angle=-10.16681460112576, steer_adc_set_point=2.44996, steer_adc_avg=2.4477413658050273, steer_dac_value=0.05, speed_dac_value=1.5074999999999896)
state(speed_set_point=1.5, current_speed=1.34, steering_angle_set_point=-10, current_steering_angle=-10.079092625817925, steer_adc_set_point=2.44996, steer_adc_avg=2.4489080680766215, steer_dac_value=0.05, speed_dac_value=1.48389999999999)
state(speed_set_point=1.5, current_speed=1.1, steering_angle_set_point=-10, current_steering_angle=-9.934977952097848, steer_adc_set_point=2.44996, steer_adc_avg=2.4508247932370986, steer_dac_value=0.05, speed_dac_value=1.6)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=-10, current_steering_angle=-9.812793772204811, steer_adc_set_point=2.44996, steer_adc_avg=2.452449842829676, steer_dac_value=0.05, speed_dac_value=1.1465000000000005)
state(speed_set_point=1.5, current_speed=1.2, steering_angle_set_point=-10, current_steering_angle=-9.95064259054571, steer_adc_set_point=2.44996, steer_adc_avg=2.450616453545742, steer_dac_value=0.05, speed_dac_value=1.5206)
state(speed_set_point=1.5, current_speed=1.2, steering_angle_set_point=-10, current_steering_angle=-9.95064259054571, steer_adc_set_point=2.44996, steer_adc_avg=2.450616453545742, steer_dac_value=0.05, speed_dac_value=1.544599999999999)
state(speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=-10, current_steering_angle=-10.298397564087512, steer_adc_set_point=2.44996, steer_adc_avg=2.445991312397636, steer_dac_value=0.06077611198258017, speed_dac_value=1.5067999999999984)
state(speed_set_point=1.5, current_speed=1.38, steering_angle_set_point=-10, current_steering_angle=-10.201276805710993, steer_adc_set_point=2.44996, steer_adc_avg=2.4472830184840437, steer_dac_value=0.05, speed_dac_value=1.3991999999999982)
state(speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=-10, current_steering_angle=-10.31092927484577, steer_adc_set_point=2.44996, steer_adc_avg=2.445824640644551, steer_dac_value=0.06925736389252882, speed_dac_value=1.5413999999999985)
state(speed_set_point=1.5, current_speed=1.35, steering_angle_set_point=-10, current_steering_angle=-10.451911020876276, steer_adc_set_point=2.44996, steer_adc_avg=2.4439495834223455, steer_dac_value=0.1058206126895973, speed_dac_value=1.4623999999999984)
state(speed_set_point=1.5, current_speed=1.37, steering_angle_set_point=-10, current_steering_angle=-10.19814387802142, steer_adc_set_point=2.44996, steer_adc_avg=2.447324686422315, steer_dac_value=0.05, speed_dac_value=1.455299999999999)
state(speed_set_point=1.5, current_speed=1.3, steering_angle_set_point=-10, current_steering_angle=-10.050896276611837, steer_adc_set_point=2.44996, steer_adc_avg=2.4492830795210625, steer_dac_value=0.05, speed_dac_value=1.5384999999999993)
state(speed_set_point=1.5, current_speed=1.68, steering_angle_set_point=-10, current_steering_angle=-10.097890191955294, steer_adc_set_point=2.44996, steer_adc_avg=2.4486580604469945, steer_dac_value=0.05, speed_dac_value=1.1498999999999993)
state(speed_set_point=1.5, current_speed=1.26, steering_angle_set_point=-10, current_steering_angle=-10.101023119644866, steer_adc_set_point=2.44996, steer_adc_avg=2.448616392508723, steer_dac_value=0.05, speed_dac_value=1.5854999999999988)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.144884107298818, steer_adc_set_point=2.44996, steer_adc_avg=2.4480330413729257, steer_dac_value=0.05, speed_dac_value=1.3369999999999989)
state(speed_set_point=1.5, current_speed=1.68, steering_angle_set_point=-10, current_steering_angle=-10.003902361268347, steer_adc_set_point=2.44996, steer_adc_avg=2.449908098595131, steer_dac_value=0.05, speed_dac_value=1.1506999999999987)
state(speed_set_point=1.5, current_speed=1.39, steering_angle_set_point=-10, current_steering_angle=-10.019566999716176, steer_adc_set_point=2.44996, steer_adc_avg=2.449699758903775, steer_dac_value=0.05, speed_dac_value=1.4487999999999994)
state(speed_set_point=1.5, current_speed=1.64, steering_angle_set_point=-10, current_steering_angle=-10.138618251919672, steer_adc_set_point=2.44996, steer_adc_avg=2.4481163772494683, steer_dac_value=0.05, speed_dac_value=1.187299999999999)
state(speed_set_point=1.5, current_speed=1.69, steering_angle_set_point=-10, current_steering_angle=-10.22947315491708, steer_adc_set_point=2.44996, steer_adc_avg=2.4469080070396028, steer_dac_value=0.05, speed_dac_value=1.1182999999999987)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=-9.95377551823525, steer_adc_set_point=2.71596, steer_adc_avg=2.450574785607471, steer_dac_value=3.5, speed_dac_value=1.254299999999999)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=10, current_steering_angle=-8.788326417716707, steer_adc_set_point=2.71596, steer_adc_avg=2.4660752586443677, steer_dac_value=3.5, speed_dac_value=1.2382999999999997)
state(speed_set_point=1.5, current_speed=1.59, steering_angle_set_point=10, current_steering_angle=-6.2287244953412495, steer_adc_set_point=2.71596, steer_adc_avg=2.5001179642119613, steer_dac_value=3.5, speed_dac_value=1.1911999999999996)
state(speed_set_point=1.5, current_speed=1.62, steering_angle_set_point=10, current_steering_angle=-2.90782114440126, steer_adc_set_point=2.71596, steer_adc_avg=2.544285978779463, steer_dac_value=3.5, speed_dac_value=1.1516000000000002)
state(speed_set_point=1.5, current_speed=1.66, steering_angle_set_point=10, current_steering_angle=0.10292236527169914, steer_adc_set_point=2.71596, steer_adc_avg=2.5843288674581135, steer_dac_value=3.5, speed_dac_value=1.0983999999999996)
state(speed_set_point=1.5, current_speed=1.66, steering_angle_set_point=10, current_steering_angle=3.31730617476645, steer_adc_set_point=2.71596, steer_adc_avg=2.6270801721243937, steer_dac_value=3.5, speed_dac_value=1.0823999999999991)
state(speed_set_point=1.5, current_speed=1.65, steering_angle_set_point=10, current_steering_angle=6.534822911950741, steer_adc_set_point=2.71596, steer_adc_avg=2.6698731447289448, steer_dac_value=3.125545359986163, speed_dac_value=1.0768999999999986)
state(speed_set_point=1.5, current_speed=1.75, steering_angle_set_point=10, current_steering_angle=8.89391746219398, steer_adc_set_point=2.71596, steer_adc_avg=2.70124910224718, steer_dac_value=2.699710749310784, speed_dac_value=0.9618999999999984)
state(speed_set_point=1.5, current_speed=1.81, steering_angle_set_point=10, current_steering_angle=11.256144940126758, steer_adc_set_point=2.71596, steer_adc_avg=2.732666727703686, steer_dac_value=0.26555674363435144, speed_dac_value=0.8732999999999986)
state(speed_set_point=1.5, current_speed=1.79, steering_angle_set_point=10, current_steering_angle=11.35953155388239, steer_adc_set_point=2.71596, steer_adc_avg=2.7340417696666357, steer_dac_value=0.3199379286884111, speed_dac_value=0.8663999999999986)
state(speed_set_point=1.5, current_speed=1.79, steering_angle_set_point=10, current_steering_angle=10.974181448065782, steer_adc_set_point=2.71596, steer_adc_avg=2.728916613259275, steer_dac_value=0.2751156631977271, speed_dac_value=0.8373999999999985)
state(speed_set_point=1.5, current_speed=1.7, steering_angle_set_point=10, current_steering_angle=10.83946555741449, steer_adc_set_point=2.71596, steer_adc_avg=2.7271248919136126, steer_dac_value=0.27113631080050793, speed_dac_value=0.9037999999999985)
state(speed_set_point=1.5, current_speed=1.62, steering_angle_set_point=10, current_steering_angle=10.601363053007498, steer_adc_set_point=2.71596, steer_adc_avg=2.7239581286049996, steer_dac_value=0.23999779623809847, speed_dac_value=0.9685999999999985)
state(speed_set_point=1.5, current_speed=1.63, steering_angle_set_point=10, current_steering_angle=10.30373492249866, steer_adc_set_point=2.71596, steer_adc_avg=2.719999674469232, steer_dac_value=0.06193597843358498, speed_dac_value=0.945999999999999)
state(speed_set_point=1.5, current_speed=1.64, steering_angle_set_point=10, current_steering_angle=10.353861765531722, steer_adc_set_point=2.71596, steer_adc_avg=2.720666361481572, steer_dac_value=0.07290255667795824, speed_dac_value=0.9223999999999993)
state(speed_set_point=1.5, current_speed=1.36, steering_angle_set_point=10, current_steering_angle=10.463514234666565, steer_adc_set_point=2.71596, steer_adc_avg=2.7221247393210652, steer_dac_value=0.10295008889025166, speed_dac_value=1.2051999999999996)
state(speed_set_point=1.5, current_speed=1.71, steering_angle_set_point=10, current_steering_angle=10.313133705567378, steer_adc_set_point=2.71596, steer_adc_avg=2.720124678284046, steer_dac_value=0.0649439804681565, speed_dac_value=0.8412)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=10.253608079465629, steer_adc_set_point=2.71596, steer_adc_avg=2.719332987456893, steer_dac_value=0.053343203344832356, speed_dac_value=1.1225999999999994)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.310000777877804, steer_adc_set_point=2.71596, steer_adc_avg=2.7200830103457747, steer_dac_value=0.06607650217190172, speed_dac_value=1.1077999999999988)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.30373492249866, steer_adc_set_point=2.71596, steer_adc_avg=2.719999674469232, steer_dac_value=0.06396019401633576, speed_dac_value=1.1127999999999982)
state(speed_set_point=1.5, current_speed=1.34, steering_angle_set_point=10, current_steering_angle=10.360127620910868, steer_adc_set_point=2.71596, steer_adc_avg=2.7207496973581144, steer_dac_value=0.07624347911008292, speed_dac_value=1.2371999999999985)
state(speed_set_point=1.5, current_speed=1.39, steering_angle_set_point=10, current_steering_angle=10.4290520300813, steer_adc_set_point=2.71596, steer_adc_avg=2.721666392000081, steer_dac_value=0.09201853743095026, speed_dac_value=1.1981999999999997)
state(speed_set_point=1.5, current_speed=1.33, steering_angle_set_point=10, current_steering_angle=10.560634993043086, steer_adc_set_point=2.71596, steer_adc_avg=2.723416445407473, steer_dac_value=0.11969395892208716, speed_dac_value=1.2734999999999999)
state(speed_set_point=1.5, current_speed=1.31, steering_angle_set_point=10, current_steering_angle=10.447849596218736, steer_adc_set_point=2.71596, steer_adc_avg=2.721916399629709, steer_dac_value=0.10568223631499833, speed_dac_value=1.2960999999999998)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=10, current_steering_angle=10.482311800803936, steer_adc_set_point=2.71596, steer_adc_avg=2.7223747469506923, steer_dac_value=0.12264518969288378, speed_dac_value=1.1545999999999996)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=10, current_steering_angle=10.353861765531722, steer_adc_set_point=2.71596, steer_adc_avg=2.720666361481572, steer_dac_value=0.07213628972238295, speed_dac_value=1.179799999999999)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=10, current_steering_angle=10.310000777877804, steer_adc_set_point=2.71596, steer_adc_avg=2.7200830103457747, steer_dac_value=0.0638272797224861, speed_dac_value=1.1643999999999985)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=10, current_steering_angle=10.416520319323043, steer_adc_set_point=2.71596, steer_adc_avg=2.7214997202469964, steer_dac_value=0.08666922037415681, speed_dac_value=1.2111999999999978)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.303734922498693, steer_adc_set_point=2.71596, steer_adc_avg=2.7199996744692325, steer_dac_value=0.06377685508794943, speed_dac_value=1.1867999999999972)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=10.322532488636094, steer_adc_set_point=2.71596, steer_adc_avg=2.72024968209886, steer_dac_value=0.06729362907804229, speed_dac_value=1.0837999999999974)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.485444728493508, steer_adc_set_point=2.71596, steer_adc_avg=2.7224164148889636, steer_dac_value=0.10074464992218024, speed_dac_value=1.1548999999999974)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=10.419653247012615, steer_adc_set_point=2.71596, steer_adc_avg=2.7215413881852677, steer_dac_value=0.09747449869279193, speed_dac_value=1.0815999999999977)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.385191042427415, steer_adc_set_point=2.71596, steer_adc_avg=2.7210830408642845, steer_dac_value=0.07836147970011123, speed_dac_value=1.1660999999999972)
state(speed_set_point=1.5, current_speed=1.58, steering_angle_set_point=-10, current_steering_angle=10.253608079465595, steer_adc_set_point=2.44996, steer_adc_avg=2.7193329874568923, steer_dac_value=3.5, speed_dac_value=1.0532999999999975)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=-10, current_steering_angle=9.420249314041026, steer_adc_set_point=2.44996, steer_adc_avg=2.7082493158767456, steer_dac_value=3.5, speed_dac_value=1.1615999999999977)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=6.94836936697347, steer_adc_set_point=2.44996, steer_adc_avg=2.675373312580747, steer_dac_value=3.5, speed_dac_value=1.1536999999999975)
state(speed_set_point=1.5, current_speed=1.6, steering_angle_set_point=-10, current_steering_angle=3.9658222065066315, steer_adc_set_point=2.44996, steer_adc_avg=2.635705435346538, steer_dac_value=3.5, speed_dac_value=1.0292999999999979)
state(speed_set_point=1.5, current_speed=1.37, steering_angle_set_point=-10, current_steering_angle=0.5728615187065699, steer_adc_set_point=2.44996, steer_adc_avg=2.5905790581987973, steer_dac_value=3.5, speed_dac_value=1.2640999999999987)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=-2.3250965941419723, steer_adc_set_point=2.44996, steer_adc_avg=2.5520362152979117, steer_dac_value=3.5, speed_dac_value=1.0955999999999992)
state(speed_set_point=1.5, current_speed=1.35, steering_angle_set_point=-10, current_steering_angle=-4.527544759906877, steer_adc_set_point=2.44996, steer_adc_avg=2.5227436546932385, steer_dac_value=3.398689004994871, speed_dac_value=1.2892999999999994)
state(speed_set_point=1.5, current_speed=1.41, steering_angle_set_point=-10, current_steering_angle=-8.496964142587046, steer_adc_set_point=2.44996, steer_adc_avg=2.469950376903592, steer_dac_value=2.656137397666357, speed_dac_value=1.2352999999999992)
state(speed_set_point=1.5, current_speed=1.35, steering_angle_set_point=-10, current_steering_angle=-10.840394054382456, steer_adc_set_point=2.44996, steer_adc_avg=2.4387827590767133, steer_dac_value=0.17323363717561363, speed_dac_value=1.3066999999999993)
state(speed_set_point=1.5, current_speed=1.32, steering_angle_set_point=-10, current_steering_angle=-11.260206364784297, steer_adc_set_point=2.44996, steer_adc_avg=2.433199255348369, steer_dac_value=0.2874055411033445, speed_dac_value=1.3525999999999996)
state(speed_set_point=1.5, current_speed=1.36, steering_angle_set_point=-10, current_steering_angle=-10.97510994503378, steer_adc_set_point=2.44996, steer_adc_avg=2.4369910377310506, steer_dac_value=0.2579480618101517, speed_dac_value=1.3238)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=-10, current_steering_angle=-11.21947830481992, steer_adc_set_point=2.44996, steer_adc_avg=2.433740938545895, steer_dac_value=0.3279269504074164, speed_dac_value=1.2748000000000006)
state(speed_set_point=1.5, current_speed=1.36, steering_angle_set_point=-10, current_steering_angle=-10.545898851563257, steer_adc_set_point=2.44996, steer_adc_avg=2.4426995452742086, steer_dac_value=0.20782708489232116, speed_dac_value=1.3446)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.489506153151048, steer_adc_set_point=2.44996, steer_adc_avg=2.443449568163091, steer_dac_value=0.20627250375885958, speed_dac_value=1.2026000000000006)
state(speed_set_point=1.5, current_speed=1.37, steering_angle_set_point=-10, current_steering_angle=-10.007035288957885, steer_adc_set_point=2.44996, steer_adc_avg=2.44986643065686, steer_dac_value=0.05, speed_dac_value=1.3446000000000007)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-10.179346311884018, steer_adc_set_point=2.44996, steer_adc_avg=2.4475746940519425, steer_dac_value=0.05, speed_dac_value=1.219800000000001)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-10.144884107298784, steer_adc_set_point=2.44996, steer_adc_avg=2.448033041372926, steer_dac_value=0.05, speed_dac_value=1.240800000000001)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=-10, current_steering_angle=-10.201276805710993, steer_adc_set_point=2.44996, steer_adc_avg=2.4472830184840437, steer_dac_value=0.05, speed_dac_value=1.2640000000000007)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=-10.079092625817891, steer_adc_set_point=2.44996, steer_adc_avg=2.448908068076622, steer_dac_value=0.05, speed_dac_value=1.1832000000000007)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-10.242004865675337, steer_adc_set_point=2.44996, steer_adc_avg=2.446741335286518, steer_dac_value=0.05600915302997809, speed_dac_value=1.189800000000001)
state(speed_set_point=1.5, current_speed=1.41, steering_angle_set_point=-10, current_steering_angle=-10.204409733400531, steer_adc_set_point=2.44996, steer_adc_avg=2.447241350545773, steer_dac_value=0.05, speed_dac_value=1.3140000000000007)
state(speed_set_point=1.5, current_speed=1.59, steering_angle_set_point=-10, current_steering_angle=-10.066560915059634, steer_adc_set_point=2.44996, steer_adc_avg=2.449074739829707, steer_dac_value=0.05, speed_dac_value=1.1304000000000007)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-9.953775518235283, steer_adc_set_point=2.44996, steer_adc_avg=2.4505747856074707, steer_dac_value=0.05, speed_dac_value=1.238900000000001)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-10.035231638163973, steer_adc_set_point=2.44996, steer_adc_avg=2.449491419212419, steer_dac_value=0.05, speed_dac_value=1.198100000000001)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-10.050896276611837, steer_adc_set_point=2.44996, steer_adc_avg=2.4492830795210625, steer_dac_value=0.05, speed_dac_value=1.1852000000000014)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-10.122953613471841, steer_adc_set_point=2.44996, steer_adc_avg=2.4483247169408244, steer_dac_value=0.05, speed_dac_value=1.2149000000000014)
state(speed_set_point=1.5, current_speed=1.28, steering_angle_set_point=-10, current_steering_angle=-10.144884107298818, steer_adc_set_point=2.44996, steer_adc_avg=2.4480330413729257, steer_dac_value=0.05, speed_dac_value=1.4547000000000012)
state(speed_set_point=1.5, current_speed=1.67, steering_angle_set_point=-10, current_steering_angle=-10.091624336576148, steer_adc_set_point=2.44996, steer_adc_avg=2.448741396323537, steer_dac_value=0.05, speed_dac_value=1.047700000000001)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=-10.144884107298784, steer_adc_set_point=2.44996, steer_adc_avg=2.448033041372926, steer_dac_value=0.05, speed_dac_value=1.1724000000000012)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=-10, current_steering_angle=-10.204409733400565, steer_adc_set_point=2.44996, steer_adc_avg=2.4472413505457724, steer_dac_value=0.05, speed_dac_value=1.2665000000000008)
state(speed_set_point=1.5, current_speed=1.65, steering_angle_set_point=-10, current_steering_angle=-10.254536576433596, steer_adc_set_point=2.44996, steer_adc_avg=2.446574663533433, steer_dac_value=0.05145711429181539, speed_dac_value=1.063900000000001)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=-10, current_steering_angle=-10.01643407202657, steer_adc_set_point=2.44996, steer_adc_avg=2.4497414268420465, steer_dac_value=0.05, speed_dac_value=1.2640000000000005)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.561563490011052, steer_adc_set_point=2.44996, steer_adc_avg=2.442491205582853, steer_dac_value=0.11495481201614907, speed_dac_value=1.1985999999999999)
state(speed_set_point=1.5, current_speed=1.59, steering_angle_set_point=-10, current_steering_angle=-10.426847599359727, steer_adc_set_point=2.44996, steer_adc_avg=2.4442829269285156, steer_dac_value=0.08859772095909238, speed_dac_value=1.1152000000000002)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.364189045568406, steer_adc_set_point=2.44996, steer_adc_avg=2.44511628569394, steer_dac_value=0.07493692410046435, speed_dac_value=1.188600000000001)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=-10, current_steering_angle=-10.420581743980614, steer_adc_set_point=2.44996, steer_adc_avg=2.4443662628050578, steer_dac_value=0.0878143637195973, speed_dac_value=1.2604000000000009)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=-10, current_steering_angle=-10.314062202535343, steer_adc_set_point=2.44996, steer_adc_avg=2.44578297270628, steer_dac_value=0.06608870070497348, speed_dac_value=1.1416000000000006)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.282732925639683, steer_adc_set_point=2.44996, steer_adc_avg=2.446199652088992, steer_dac_value=0.06049057649464, speed_dac_value=1.188100000000001)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=-10, current_steering_angle=-10.003902361268313, steer_adc_set_point=2.44996, steer_adc_avg=2.4499080985951314, steer_dac_value=0.05, speed_dac_value=1.1357000000000013)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-10.066560915059634, steer_adc_set_point=2.44996, steer_adc_avg=2.449074739829707, steer_dac_value=0.05, speed_dac_value=1.2153000000000014)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-10.079092625817891, steer_adc_set_point=2.44996, steer_adc_avg=2.448908068076622, steer_dac_value=0.05, speed_dac_value=1.1743000000000015)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=-10, current_steering_angle=-10.148017034988356, steer_adc_set_point=2.44996, steer_adc_avg=2.447991373434655, steer_dac_value=0.05, speed_dac_value=1.2258000000000013)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-10.08535848119707, steer_adc_set_point=2.44996, steer_adc_avg=2.448824732200079, steer_dac_value=0.05, speed_dac_value=1.1753000000000013)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-10.094757264265722, steer_adc_set_point=2.44996, steer_adc_avg=2.448699728385266, steer_dac_value=0.05, speed_dac_value=1.1949000000000014)
state(speed_set_point=1.5, current_speed=1.71, steering_angle_set_point=-10, current_steering_angle=-10.101023119644866, steer_adc_set_point=2.44996, steer_adc_avg=2.448616392508723, steer_dac_value=0.05, speed_dac_value=0.9660000000000015)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-10.082225553507463, steer_adc_set_point=2.44996, steer_adc_avg=2.4488664001383507, steer_dac_value=0.05, speed_dac_value=1.1848000000000014)
state(speed_set_point=1.5, current_speed=1.58, steering_angle_set_point=-10, current_steering_angle=-10.007035288957885, steer_adc_set_point=2.44996, steer_adc_avg=2.44986643065686, steer_dac_value=0.05, speed_dac_value=1.089300000000002)
state(speed_set_point=1.5, current_speed=1.63, steering_angle_set_point=-10, current_steering_angle=-10.091624336576182, steer_adc_set_point=2.44996, steer_adc_avg=2.4487413963235367, steer_dac_value=0.05, speed_dac_value=1.0268000000000015)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-10.082225553507463, steer_adc_set_point=2.44996, steer_adc_avg=2.4488664001383507, steer_dac_value=0.05, speed_dac_value=1.1555000000000013)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=-10.216941444158822, steer_adc_set_point=2.44996, steer_adc_avg=2.4470746787926876, steer_dac_value=0.05, speed_dac_value=1.1142000000000014)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=-10, current_steering_angle=-10.207542661090105, steer_adc_set_point=2.44996, steer_adc_avg=2.4471996826075015, steer_dac_value=0.05, speed_dac_value=1.0900000000000019)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-10.470708587013645, steer_adc_set_point=2.44996, steer_adc_avg=2.4436995757927185, steer_dac_value=0.09783338277331462, speed_dac_value=1.1149000000000024)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=-10, current_steering_angle=-10.633620826871091, steer_adc_set_point=2.44996, steer_adc_avg=2.4415328430026144, steer_dac_value=0.1302719461246566, speed_dac_value=1.0707000000000029)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=-9.944376735166598, steer_adc_set_point=2.71596, steer_adc_avg=2.450699789422284, steer_dac_value=3.5, speed_dac_value=1.0953000000000035)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=-8.308988481213085, steer_adc_set_point=2.71596, steer_adc_avg=2.472450453199866, steer_dac_value=3.5, speed_dac_value=1.1127000000000038)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=-5.248118128507096, steer_adc_set_point=2.71596, steer_adc_avg=2.5131600288908555, steer_dac_value=3.5, speed_dac_value=1.1863000000000035)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=10, current_steering_angle=-2.177848992732389, steer_adc_set_point=2.71596, steer_adc_avg=2.553994608396659, steer_dac_value=3.5, speed_dac_value=1.0725000000000038)
