state(speed_set_point=1.5, current_speed=0.67, steering_angle_set_point=0.0, current_steering_angle=-0.09131915148140794, steer_adc_set_point=2.58296, steer_adc_avg=2.581745455285297, steer_dac_value=0.05, speed_dac_value=1.5231)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=9.943448238198599, steer_adc_set_point=2.71596, steer_adc_avg=2.7152078615680413, steer_dac_value=0.05, speed_dac_value=1.2505999999999924)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=9.890188467475964, steer_adc_set_point=2.71596, steer_adc_avg=2.7144995066174302, steer_dac_value=0.05, speed_dac_value=1.2216999999999922)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.814998202926384, steer_adc_set_point=2.71596, steer_adc_avg=2.713499476098921, steer_dac_value=0.05, speed_dac_value=1.2413999999999923)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.902720178234187, steer_adc_set_point=2.71596, steer_adc_avg=2.7146661783705146, steer_dac_value=0.05, speed_dac_value=1.2423999999999922)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.081297056539498, steer_adc_set_point=2.71596, steer_adc_avg=2.7170412508519752, steer_dac_value=0.05, speed_dac_value=1.232999999999992)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=10.140822682641245, steer_adc_set_point=2.71596, steer_adc_avg=2.7178329416791285, steer_dac_value=0.05, speed_dac_value=1.2224999999999921)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.043701924264692, steer_adc_set_point=2.71596, steer_adc_avg=2.7165412355927203, steer_dac_value=0.05, speed_dac_value=1.264399999999992)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.024904358127255, steer_adc_set_point=2.71596, steer_adc_avg=2.7162912279630924, steer_dac_value=0.05, speed_dac_value=1.2673999999999916)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.043701924264692, steer_adc_set_point=2.71596, steer_adc_avg=2.7165412355927203, steer_dac_value=0.05, speed_dac_value=1.2489999999999915)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.037436068885546, steer_adc_set_point=2.71596, steer_adc_avg=2.7164578997161777, steer_dac_value=0.05, speed_dac_value=1.2499999999999913)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.049967779643836, steer_adc_set_point=2.71596, steer_adc_avg=2.716624571469263, steer_dac_value=0.05, speed_dac_value=1.2945999999999909)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.100094622676867, steer_adc_set_point=2.71596, steer_adc_avg=2.7172912584816022, steer_dac_value=0.05, speed_dac_value=1.2668999999999906)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.062499490402095, steer_adc_set_point=2.71596, steer_adc_avg=2.7167912432223478, steer_dac_value=0.05, speed_dac_value=1.2798999999999903)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=10, current_steering_angle=10.175284887226479, steer_adc_set_point=2.71596, steer_adc_avg=2.718291289000112, steer_dac_value=0.05, speed_dac_value=1.3146999999999898)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=10, current_steering_angle=10.087562911918642, steer_adc_set_point=2.71596, steer_adc_avg=2.717124586728518, steer_dac_value=0.05, speed_dac_value=1.3200999999999892)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=9.996708008921201, steer_adc_set_point=2.71596, steer_adc_avg=2.715916216518652, steer_dac_value=0.05, speed_dac_value=1.312399999999989)
state(speed_set_point=1.5, current_speed=1.4, steering_angle_set_point=10, current_steering_angle=10.021771430437749, steer_adc_set_point=2.71596, steer_adc_avg=2.716249560024822, steer_dac_value=0.05, speed_dac_value=1.3678999999999886)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.852593335201158, steer_adc_set_point=2.71596, steer_adc_avg=2.7139994913581753, steer_dac_value=0.05, speed_dac_value=1.2869999999999875)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=10, current_steering_angle=9.802466492168094, steer_adc_set_point=2.71596, steer_adc_avg=2.7133328043458356, steer_dac_value=0.05, speed_dac_value=1.3399999999999872)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=10, current_steering_angle=9.868257973648987, steer_adc_set_point=2.71596, steer_adc_avg=2.7142078310495314, steer_dac_value=0.05, speed_dac_value=1.3251999999999866)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.065632418091667, steer_adc_set_point=2.71596, steer_adc_avg=2.716832911160619, steer_dac_value=0.05, speed_dac_value=1.3079999999999863)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.08442998422907, steer_adc_set_point=2.71596, steer_adc_avg=2.7170829187902465, steer_dac_value=0.05, speed_dac_value=1.2885999999999862)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.109493405745585, steer_adc_set_point=2.71596, steer_adc_avg=2.717416262296416, steer_dac_value=0.05, speed_dac_value=1.320699999999986)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=10.049967779643836, steer_adc_set_point=2.71596, steer_adc_avg=2.716624571469263, steer_dac_value=0.05, speed_dac_value=1.269699999999986)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.065632418091667, steer_adc_set_point=2.71596, steer_adc_avg=2.716832911160619, steer_dac_value=0.05, speed_dac_value=1.289499999999986)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=10.125158044193416, steer_adc_set_point=2.71596, steer_adc_avg=2.7176246019877723, steer_dac_value=0.05, speed_dac_value=1.2454999999999865)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.128290971882988, steer_adc_set_point=2.71596, steer_adc_avg=2.7176662699260437, steer_dac_value=0.05, speed_dac_value=1.2850999999999866)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.09382876729772, steer_adc_set_point=2.71596, steer_adc_avg=2.7172079226050596, steer_dac_value=0.05, speed_dac_value=1.3068999999999864)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.059366562712523, steer_adc_set_point=2.71596, steer_adc_avg=2.7167495752840765, steer_dac_value=0.05, speed_dac_value=1.3192999999999862)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=10.122025116503876, steer_adc_set_point=2.71596, steer_adc_avg=2.7175829340495015, steer_dac_value=0.05, speed_dac_value=1.2786999999999862)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.046834851954264, steer_adc_set_point=2.71596, steer_adc_avg=2.7165829035309916, steer_dac_value=0.05, speed_dac_value=1.2877999999999863)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=9.996708008921201, steer_adc_set_point=2.71596, steer_adc_avg=2.715916216518652, steer_dac_value=0.05, speed_dac_value=1.3079999999999863)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=10, current_steering_angle=10.059366562712523, steer_adc_set_point=2.71596, steer_adc_avg=2.7167495752840765, steer_dac_value=0.05, speed_dac_value=1.2283999999999862)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.85572626289073, steer_adc_set_point=2.71596, steer_adc_avg=2.7140411592964466, steer_dac_value=0.05, speed_dac_value=1.2944999999999867)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=9.877656756717672, steer_adc_set_point=2.71596, steer_adc_avg=2.714332834864345, steer_dac_value=0.05, speed_dac_value=1.2851999999999866)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=10.187816597984735, steer_adc_set_point=2.71596, steer_adc_avg=2.718457960753197, steer_dac_value=0.05, speed_dac_value=1.2645999999999866)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=9.962245804336002, steer_adc_set_point=2.71596, steer_adc_avg=2.7154578691976687, steer_dac_value=0.05, speed_dac_value=1.2625999999999868)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.00610679198992, steer_adc_set_point=2.71596, steer_adc_avg=2.716041220333466, steer_dac_value=0.05, speed_dac_value=1.282199999999987)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=10.037436068885546, steer_adc_set_point=2.71596, steer_adc_avg=2.7164578997161777, steer_dac_value=0.05, speed_dac_value=1.261199999999987)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=10.028037285816895, steer_adc_set_point=2.71596, steer_adc_avg=2.7163328959013646, steer_dac_value=0.05, speed_dac_value=1.2698999999999872)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=10.071898273470813, steer_adc_set_point=2.71596, steer_adc_avg=2.7169162470371617, steer_dac_value=0.05, speed_dac_value=1.2472999999999874)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=10.075031201160352, steer_adc_set_point=2.71596, steer_adc_avg=2.7169579149754326, steer_dac_value=0.05, speed_dac_value=1.2231999999999879)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=10.172151959536873, steer_adc_set_point=2.71596, steer_adc_avg=2.7182496210618403, steer_dac_value=0.05, speed_dac_value=1.2507999999999881)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=10.00610679198992, steer_adc_set_point=2.71596, steer_adc_avg=2.716041220333466, steer_dac_value=0.05, speed_dac_value=1.2495999999999883)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=10, current_steering_angle=9.990442153542089, steer_adc_set_point=2.71596, steer_adc_avg=2.7158328806421097, steer_dac_value=0.05, speed_dac_value=1.1956999999999887)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=9.927783599750736, steer_adc_set_point=2.44996, steer_adc_avg=2.7149995218766847, steer_dac_value=3.5, speed_dac_value=1.2504999999999893)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=-10, current_steering_angle=9.470376157074089, steer_adc_set_point=2.44996, steer_adc_avg=2.7089160028890853, steer_dac_value=3.5, speed_dac_value=1.2086999999999894)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=7.2929914128257325, steer_adc_set_point=2.44996, steer_adc_avg=2.679956785790582, steer_dac_value=3.5, speed_dac_value=1.21399999999999)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=4.059810037193579, steer_adc_set_point=2.44996, steer_adc_avg=2.6369554734946745, steer_dac_value=3.5, speed_dac_value=1.2717999999999903)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=-10, current_steering_angle=1.0960604428641099, steer_adc_set_point=2.44996, steer_adc_avg=2.5975376038900926, steer_dac_value=3.5, speed_dac_value=1.1792999999999905)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-2.0587977405288598, steer_adc_set_point=2.44996, steer_adc_avg=2.555577990050966, steer_dac_value=3.5, speed_dac_value=1.245799999999991)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=-4.746849698176532, steer_adc_set_point=2.44996, steer_adc_avg=2.519826899014252, steer_dac_value=3.5, speed_dac_value=1.204199999999991)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-8.146076241355638, steer_adc_set_point=2.44996, steer_adc_avg=2.47461718598997, steer_dac_value=3.073145123650835, speed_dac_value=1.2114999999999914)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-10.646152537629382, steer_adc_set_point=2.44996, steer_adc_avg=2.441366171249529, steer_dac_value=0.13330741872412694, speed_dac_value=1.2084999999999917)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-11.40745396619388, steer_adc_set_point=2.44996, steer_adc_avg=2.4312408622496213, steer_dac_value=0.31658347817417365, speed_dac_value=1.215999999999992)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-11.116091691064286, steer_adc_set_point=2.44996, steer_adc_avg=2.435115980508845, steer_dac_value=0.29345323860388345, speed_dac_value=1.2246999999999921)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.78713428365982, steer_adc_set_point=2.44996, steer_adc_avg=2.4394911140273243, steer_dac_value=0.25328914586829904, speed_dac_value=1.2236999999999922)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=-10, current_steering_angle=-10.508303719288417, steer_adc_set_point=2.44996, steer_adc_avg=2.443199560533464, steer_dac_value=0.21560846225368105, speed_dac_value=1.286899999999992)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-10.267068287191886, steer_adc_set_point=2.44996, steer_adc_avg=2.446407991780348, steer_dac_value=0.18116954423658066, speed_dac_value=1.2597999999999916)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-9.953775518235283, steer_adc_set_point=2.44996, steer_adc_avg=2.4505747856074707, steer_dac_value=0.05, speed_dac_value=1.2294999999999916)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-9.941243807476992, steer_adc_set_point=2.44996, steer_adc_avg=2.450741457360556, steer_dac_value=0.05, speed_dac_value=1.2500999999999916)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=-10, current_steering_angle=-9.991370650510023, steer_adc_set_point=2.44996, steer_adc_avg=2.4500747703482166, steer_dac_value=0.05, speed_dac_value=1.2941999999999911)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-10.132352396540528, steer_adc_set_point=2.44996, steer_adc_avg=2.448199713126011, steer_dac_value=0.05, speed_dac_value=1.265499999999991)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-10.176213384194444, steer_adc_set_point=2.44996, steer_adc_avg=2.447616361990214, steer_dac_value=0.05, speed_dac_value=1.2674999999999907)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.213808516469216, steer_adc_set_point=2.44996, steer_adc_avg=2.4471163467309593, steer_dac_value=0.05, speed_dac_value=1.2385999999999906)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.19814387802142, steer_adc_set_point=2.44996, steer_adc_avg=2.447324686422315, steer_dac_value=0.05, speed_dac_value=1.2375999999999907)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=-10, current_steering_angle=-10.11042190271355, steer_adc_set_point=2.44996, steer_adc_avg=2.4484913886939097, steer_dac_value=0.05, speed_dac_value=1.2781999999999907)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=-10.05716213199095, steer_adc_set_point=2.44996, steer_adc_avg=2.4491997436445203, steer_dac_value=0.05, speed_dac_value=1.2076999999999907)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=-10, current_steering_angle=-9.928712096718735, steer_adc_set_point=2.44996, steer_adc_avg=2.4509081291136408, steer_dac_value=0.05, speed_dac_value=1.3084999999999907)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-9.991370650510056, steer_adc_set_point=2.44996, steer_adc_avg=2.450074770348216, steer_dac_value=0.05, speed_dac_value=1.2282999999999906)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=-10, current_steering_angle=-10.0320987104744, steer_adc_set_point=2.44996, steer_adc_avg=2.4495330871506904, steer_dac_value=0.05, speed_dac_value=1.2910999999999904)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-10.054029204301376, steer_adc_set_point=2.44996, steer_adc_avg=2.4492414115827916, steer_dac_value=0.05, speed_dac_value=1.2626999999999902)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.038364565853547, steer_adc_set_point=2.44996, steer_adc_avg=2.4494497512741478, steer_dac_value=0.05, speed_dac_value=1.2420999999999902)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-10.082225553507497, steer_adc_set_point=2.44996, steer_adc_avg=2.44886640013835, steer_dac_value=0.05, speed_dac_value=1.2517999999999903)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-10.035231638163973, steer_adc_set_point=2.44996, steer_adc_avg=2.449491419212419, steer_dac_value=0.05, speed_dac_value=1.2299999999999904)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=-10, current_steering_angle=-10.154282890367469, steer_adc_set_point=2.44996, steer_adc_avg=2.4479080375581126, steer_dac_value=0.05, speed_dac_value=1.3197999999999905)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-9.985104795130944, steer_adc_set_point=2.44996, steer_adc_avg=2.4501581062247584, steer_dac_value=0.05, speed_dac_value=1.22339999999999)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=-10.166814601125726, steer_adc_set_point=2.71596, steer_adc_avg=2.4477413658050278, steer_dac_value=3.5, speed_dac_value=1.2726999999999902)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=-9.916180385960477, steer_adc_set_point=2.71596, steer_adc_avg=2.4510748008667256, steer_dac_value=3.5, speed_dac_value=1.28509999999999)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=-7.848448110846866, steer_adc_set_point=2.71596, steer_adc_avg=2.4785756401257366, steer_dac_value=3.5, speed_dac_value=1.2250999999999899)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=-4.8001094688991675, steer_adc_set_point=2.71596, steer_adc_avg=2.519118544063641, steer_dac_value=3.5, speed_dac_value=1.2325999999999901)
state(speed_set_point=1.5, current_speed=1.62, steering_angle_set_point=10, current_steering_angle=-1.6076561532313587, steer_adc_set_point=2.71596, steer_adc_avg=2.561578173162023, steer_dac_value=3.5, speed_dac_value=1.1255999999999897)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=1.3842897903041644, steer_adc_set_point=2.71596, steer_adc_avg=2.6013710542110453, steer_dac_value=3.5, speed_dac_value=1.1870999999999896)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=10, current_steering_angle=4.557945539834571, steer_adc_set_point=2.71596, steer_adc_avg=2.6435806756797997, steer_dac_value=3.5, speed_dac_value=1.1714999999999902)
state(speed_set_point=1.5, current_speed=1.64, steering_angle_set_point=10, current_steering_angle=7.5436256279909815, steer_adc_set_point=2.71596, steer_adc_avg=2.68329022085228, steer_dac_value=3.271689154576251, speed_dac_value=1.0820999999999903)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.67342038986747, steer_adc_set_point=2.71596, steer_adc_avg=2.7249164911852373, steer_dac_value=0.13704660396130483, speed_dac_value=1.21929999999999)
state(speed_set_point=1.5, current_speed=1.61, steering_angle_set_point=10, current_steering_angle=11.982984164106057, steer_adc_set_point=2.71596, steer_adc_avg=2.7423336893826105, steer_dac_value=0.440368296314381, speed_dac_value=1.1004999999999892)
state(speed_set_point=1.5, current_speed=1.59, steering_angle_set_point=10, current_steering_angle=11.679090178218138, steer_adc_set_point=2.71596, steer_adc_avg=2.738291899370301, steer_dac_value=0.4279803539740157, speed_dac_value=1.11129999999999)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=11.25927786781633, steer_adc_set_point=2.71596, steer_adc_avg=2.732708395641957, steer_dac_value=0.3810163564561962, speed_dac_value=1.1894999999999902)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=10.886459472757947, steer_adc_set_point=2.71596, steer_adc_avg=2.7277499109876806, steer_dac_value=0.3307772589902447, speed_dac_value=1.1884999999999903)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=10.617027691455261, steer_adc_set_point=2.71596, steer_adc_avg=2.724166468296355, steer_dac_value=0.29437191703034493, speed_dac_value=1.1438999999999908)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.31626663325695, steer_adc_set_point=2.71596, steer_adc_avg=2.7201663462223173, steer_dac_value=0.24458283329773353, speed_dac_value=1.2158999999999907)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=9.930916527440308, steer_adc_set_point=2.71596, steer_adc_avg=2.715041189814956, steer_dac_value=0.05, speed_dac_value=1.1448999999999907)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=10, current_steering_angle=9.912118961302905, steer_adc_set_point=2.71596, steer_adc_avg=2.7147911821853286, steer_dac_value=0.05, speed_dac_value=1.2316999999999911)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=9.627022541552423, steer_adc_set_point=2.71596, steer_adc_avg=2.710999399802647, steer_dac_value=0.07595989648121212, speed_dac_value=1.1738999999999908)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=9.786801853720265, steer_adc_set_point=2.71596, steer_adc_avg=2.7131244646544794, steer_dac_value=0.05, speed_dac_value=1.161599999999991)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=9.82126405830553, steer_adc_set_point=2.71596, steer_adc_avg=2.7135828119754635, steer_dac_value=0.05, speed_dac_value=1.1793999999999913)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=9.85572626289073, steer_adc_set_point=2.71596, steer_adc_avg=2.7140411592964466, steer_dac_value=0.05, speed_dac_value=1.1679999999999915)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=9.877656756717705, steer_adc_set_point=2.71596, steer_adc_avg=2.7143328348643454, steer_dac_value=0.05, speed_dac_value=1.1554999999999918)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.100094622676867, steer_adc_set_point=2.71596, steer_adc_avg=2.7172912584816022, steer_dac_value=0.05, speed_dac_value=1.2151999999999918)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.009239719679492, steer_adc_set_point=2.71596, steer_adc_avg=2.716082888271737, steer_dac_value=0.05, speed_dac_value=1.2181999999999915)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.06876534578124, steer_adc_set_point=2.71596, steer_adc_avg=2.7168745790988904, steer_dac_value=0.05, speed_dac_value=1.2211999999999912)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.062499490402095, steer_adc_set_point=2.71596, steer_adc_avg=2.7167912432223478, steer_dac_value=0.05, speed_dac_value=1.2457999999999907)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=9.968511659715148, steer_adc_set_point=2.71596, steer_adc_avg=2.7155412050742114, steer_dac_value=0.05, speed_dac_value=1.2183999999999904)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.053100707333376, steer_adc_set_point=2.71596, steer_adc_avg=2.716666239407534, steer_dac_value=0.05, speed_dac_value=1.2095999999999902)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.081297056539498, steer_adc_set_point=2.71596, steer_adc_avg=2.7170412508519752, steer_dac_value=0.05, speed_dac_value=1.23239999999999)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=10, current_steering_angle=10.056233635022949, steer_adc_set_point=2.71596, steer_adc_avg=2.716707907345805, steer_dac_value=0.05, speed_dac_value=1.2674999999999894)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=9.965378732025508, steer_adc_set_point=2.71596, steer_adc_avg=2.715499537135939, steer_dac_value=0.05, speed_dac_value=1.2291999999999892)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=9.915251888992477, steer_adc_set_point=2.71596, steer_adc_avg=2.7148328501236, steer_dac_value=0.05, speed_dac_value=1.231199999999989)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=10, current_steering_angle=9.818131130615958, steer_adc_set_point=2.71596, steer_adc_avg=2.713541144037192, steer_dac_value=0.05, speed_dac_value=1.2743999999999887)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.908986033613333, steer_adc_set_point=2.71596, steer_adc_avg=2.7147495142470572, steer_dac_value=0.05, speed_dac_value=1.2283999999999882)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=9.930916527440308, steer_adc_set_point=2.71596, steer_adc_avg=2.715041189814956, steer_dac_value=0.05, speed_dac_value=1.218999999999988)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.98104337047337, steer_adc_set_point=2.71596, steer_adc_avg=2.7157078768272958, steer_dac_value=0.05, speed_dac_value=1.229599999999988)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=9.987309225852483, steer_adc_set_point=2.71596, steer_adc_avg=2.715791212703838, steer_dac_value=0.05, speed_dac_value=1.188599999999988)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.147088538020391, steer_adc_set_point=2.71596, steer_adc_avg=2.717916277555671, steer_dac_value=0.05, speed_dac_value=1.2277999999999882)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=9.996708008921201, steer_adc_set_point=2.71596, steer_adc_avg=2.715916216518652, steer_dac_value=0.05, speed_dac_value=1.1968999999999883)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=10.04056899657512, steer_adc_set_point=2.71596, steer_adc_avg=2.716499567654449, steer_dac_value=0.05, speed_dac_value=1.2920999999999878)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.043701924264692, steer_adc_set_point=2.71596, steer_adc_avg=2.7165412355927203, steer_dac_value=0.05, speed_dac_value=1.2450999999999874)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.974777515094226, steer_adc_set_point=2.71596, steer_adc_avg=2.715624540950753, steer_dac_value=0.05, speed_dac_value=1.2361999999999873)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=10, current_steering_angle=10.002973864300314, steer_adc_set_point=2.71596, steer_adc_avg=2.715999552395194, steer_dac_value=0.05, speed_dac_value=1.269899999999987)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.034303141196041, steer_adc_set_point=2.71596, steer_adc_avg=2.7164162317779073, steer_dac_value=0.05, speed_dac_value=1.2629999999999866)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=10.006106791989886, steer_adc_set_point=2.71596, steer_adc_avg=2.7160412203334654, steer_dac_value=0.05, speed_dac_value=1.2223999999999866)
