state(time_stamp=7.000356912612915, speed_set_point=0.0, current_speed=0.0, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.01860000000000001)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.07860760333098789, steer_adc_set_point=2.63616, steer_adc_avg=2.637205481124302, steer_dac_value=0.05, speed_dac_value=0.009300000000000004)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.07860760333098789, steer_adc_set_point=2.63616, steer_adc_avg=2.637205481124302, steer_dac_value=0.05, speed_dac_value=0.009300000000000004)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.07860760333098789, steer_adc_set_point=2.63616, steer_adc_avg=2.637205481124302, steer_dac_value=0.05, speed_dac_value=0.009300000000000004)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.07860760333098789, steer_adc_set_point=2.63616, steer_adc_avg=2.637205481124302, steer_dac_value=0.05, speed_dac_value=0.009300000000000004)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.07860760333098789, steer_adc_set_point=2.63616, steer_adc_avg=2.637205481124302, steer_dac_value=0.05, speed_dac_value=0.009300000000000004)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.07860760333098789, steer_adc_set_point=2.63616, steer_adc_avg=2.637205481124302, steer_dac_value=0.05, speed_dac_value=0.009300000000000004)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.07860760333098789, steer_adc_set_point=2.63616, steer_adc_avg=2.637205481124302, steer_dac_value=0.05, speed_dac_value=0.009300000000000004)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.07860760333098789, steer_adc_set_point=2.63616, steer_adc_avg=2.637205481124302, steer_dac_value=0.05, speed_dac_value=0.009300000000000004)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.07860760333098789, steer_adc_set_point=2.63616, steer_adc_avg=2.637205481124302, steer_dac_value=0.05, speed_dac_value=0.009300000000000004)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.07860760333098789, steer_adc_set_point=2.63616, steer_adc_avg=2.637205481124302, steer_dac_value=0.05, speed_dac_value=0.009300000000000004)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.961156129837036, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.09740516946839074, steer_adc_set_point=2.63616, steer_adc_avg=2.6374554887539294, steer_dac_value=0.05, speed_dac_value=0.009200000000000005)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9744040966033936, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009100000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=7.9893693923950195, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.012816121850094632, steer_adc_set_point=2.63616, steer_adc_avg=2.636330454420606, steer_dac_value=0.05, speed_dac_value=0.009000000000000006)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.004433393478394, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.05041125412490032, steer_adc_set_point=2.63616, steer_adc_avg=2.636830469679861, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008900000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.0182363986969, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=-0.10936805804297377, steer_adc_set_point=2.63616, steer_adc_avg=2.6347054048280283, steer_dac_value=0.05, speed_dac_value=0.008800000000000007)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.031816482543945, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=0.008700000000000008)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.046543598175049, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.031613687987464084, steer_adc_set_point=2.63616, steer_adc_avg=2.636580462050233, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.008600000000000009)
state(time_stamp=8.060754299163818, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.13500030174319644, steer_adc_set_point=2.63616, steer_adc_avg=2.6379555040131843, steer_dac_value=0.05, speed_dac_value=0.00850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.0, steering_angle_set_point=0, current_steering_angle=0.041012471056182206, steer_adc_set_point=2.63616, steer_adc_avg=2.636705465865047, steer_dac_value=0.05, speed_dac_value=0.01850000000000001)
state(time_stamp=8.073913812637329, speed_set_point=0.0, current_speed=0.0, steering_angle_set_point=0, current_steering_angle=0.041012471056182206, steer_adc_set_point=2.63616, steer_adc_avg=2.636705465865047, steer_dac_value=0.05, speed_dac_value=0.01850000000000001)
state(time_stamp=8.088314771652222, speed_set_point=0.0, current_speed=0.0, steering_angle_set_point=0, current_steering_angle=0.041012471056182206, steer_adc_set_point=2.63616, steer_adc_avg=2.636705465865047, steer_dac_value=0.05, speed_dac_value=0.01850000000000001)
state(time_stamp=8.088314771652222, speed_set_point=0.0, current_speed=0.0, steering_angle_set_point=0, current_steering_angle=0.041012471056182206, steer_adc_set_point=2.63616, steer_adc_avg=2.636705465865047, steer_dac_value=0.05, speed_dac_value=0.01850000000000001)
state(time_stamp=8.088314771652222, speed_set_point=0.0, current_speed=0.0, steering_angle_set_point=0, current_steering_angle=0.041012471056182206, steer_adc_set_point=2.63616, steer_adc_avg=2.636705465865047, steer_dac_value=0.05, speed_dac_value=0.01850000000000001)
state(time_stamp=8.088314771652222, speed_set_point=0.0, current_speed=0.0, steering_angle_set_point=0, current_steering_angle=0.041012471056182206, steer_adc_set_point=2.63616, steer_adc_avg=2.636705465865047, steer_dac_value=0.05, speed_dac_value=0.01850000000000001)
