state(time_stamp=7.103183746337891, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.15379786788056587, steer_adc_set_point=2.63616, steer_adc_avg=2.6382055116428114, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=8.990795135498047, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=8.990795135498047, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=8.990795135498047, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=8.990795135498047, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=8.990795135498047, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=8.990795135498047, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=8.990795135498047, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=8.990795135498047, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.17259543401796873, steer_adc_set_point=2.63616, steer_adc_avg=2.638455519272439, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=8.990795135498047, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.17259543401796873, steer_adc_set_point=2.63616, steer_adc_avg=2.638455519272439, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=9.001860618591309, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.17259543401796873, steer_adc_set_point=2.63616, steer_adc_avg=2.638455519272439, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=9.001860618591309, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.17259543401796873, steer_adc_set_point=2.63616, steer_adc_avg=2.638455519272439, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=9.001860618591309, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.17259543401796873, steer_adc_set_point=2.63616, steer_adc_avg=2.638455519272439, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=9.001860618591309, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.17259543401796873, steer_adc_set_point=2.63616, steer_adc_avg=2.638455519272439, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=9.001860618591309, speed_set_point=0.0, current_speed=0.02, steering_angle_set_point=0, current_steering_angle=0.17259543401796873, steer_adc_set_point=2.63616, steer_adc_avg=2.638455519272439, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=9.107380151748657, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.107380151748657, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.107380151748657, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.107380151748657, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.107380151748657, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.107380151748657, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.107380151748657, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.107380151748657, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.107380151748657, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.107380151748657, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.118532180786133, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.118532180786133, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.118532180786133, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.118532180786133, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.118532180786133, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.118532180786133, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.118532180786133, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.118532180786133, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.118532180786133, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.14439908481184777, steer_adc_set_point=2.63616, steer_adc_avg=2.6380805078279974, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.118532180786133, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.14439908481184777, steer_adc_set_point=2.63616, steer_adc_avg=2.6380805078279974, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.14439908481184777, steer_adc_set_point=2.63616, steer_adc_avg=2.6380805078279974, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.14439908481184777, steer_adc_set_point=2.63616, steer_adc_avg=2.6380805078279974, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.14439908481184777, steer_adc_set_point=2.63616, steer_adc_avg=2.6380805078279974, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.14439908481184777, steer_adc_set_point=2.63616, steer_adc_avg=2.6380805078279974, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.14439908481184777, steer_adc_set_point=2.63616, steer_adc_avg=2.6380805078279974, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.14439908481184777, steer_adc_set_point=2.63616, steer_adc_avg=2.6380805078279974, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.14439908481184777, steer_adc_set_point=2.63616, steer_adc_avg=2.6380805078279974, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.14439908481184777, steer_adc_set_point=2.63616, steer_adc_avg=2.6380805078279974, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.129686117172241, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.167473793029785, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.167473793029785, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.167473793029785, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.167473793029785, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.167473793029785, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.167473793029785, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.167473793029785, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.167473793029785, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.02221490491881275, steer_adc_set_point=2.63616, steer_adc_avg=2.63645545823542, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.167473793029785, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.16319665094928398, steer_adc_set_point=2.63616, steer_adc_avg=2.6383305154576253, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.167473793029785, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.16319665094928398, steer_adc_set_point=2.63616, steer_adc_avg=2.6383305154576253, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.178753852844238, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.16319665094928398, steer_adc_set_point=2.63616, steer_adc_avg=2.6383305154576253, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.178753852844238, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.16319665094928398, steer_adc_set_point=2.63616, steer_adc_avg=2.6383305154576253, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.178753852844238, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.16319665094928398, steer_adc_set_point=2.63616, steer_adc_avg=2.6383305154576253, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.178753852844238, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.16319665094928398, steer_adc_set_point=2.63616, steer_adc_avg=2.6383305154576253, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.178753852844238, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.16319665094928398, steer_adc_set_point=2.63616, steer_adc_avg=2.6383305154576253, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.178753852844238, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.16319665094928398, steer_adc_set_point=2.63616, steer_adc_avg=2.6383305154576253, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.178753852844238, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.16319665094928398, steer_adc_set_point=2.63616, steer_adc_avg=2.6383305154576253, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.178753852844238, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.16319665094928398, steer_adc_set_point=2.63616, steer_adc_avg=2.6383305154576253, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.178753852844238, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.178753852844238, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.189804077148438, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.189804077148438, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.189804077148438, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.189804077148438, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.189804077148438, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.189804077148438, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.189804077148438, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.189804077148438, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.189804077148438, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.189804077148438, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.200857639312744, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.211987733840942, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.211987733840942, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.211987733840942, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.211987733840942, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.211987733840942, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.211987733840942, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.211987733840942, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.211987733840942, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.211987733840942, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.211987733840942, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.223119974136353, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.223119974136353, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.223119974136353, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.223119974136353, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.223119974136353, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.223119974136353, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.223119974136353, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.223119974136353, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.19139300015537156, steer_adc_set_point=2.63616, steer_adc_avg=2.6387055269020663, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.223119974136353, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.223119974136353, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.234204292297363, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.234204292297363, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.234204292297363, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.234204292297363, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.234204292297363, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
state(time_stamp=9.234204292297363, speed_set_point=1.5, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.6)
